34.14198982769214,139.65462754122652,174.36753564570873,328.48556336606174,452.84219564390344,464.95475176650115,570.6854952894345,614.7111793462518,664.9475453936436,746.7088998597302,794.1735647844802,816.2626179846714,906.9057826113849,1002.3424722489648,1048.6820868025823,1079.5892141361983,1104.0837819663925,1128.8254148978801,1149.8277665504613,1204.5678289037273
35.280809827634144,144.70722601367254,169.67779486641118,308.2947260057507,441.6721408842482,484.1075803708616,531.6427097382553,580.0107547314991,628.7727108612494,738.677758927868,804.8852188529847,807.9879698134228,885.972318789571,917.1340815466157,971.6071913625061,1028.293328536705,1075.926745475175,1137.0809704571727,1158.6401873612617,1207.0223116280245
32.83040013292655,139.2065546245901,164.7281132282074,310.0089703703045,418.4130713750556,477.15801671814603,580.3341479346609,618.0833721606982,623.0144013879882,755.0576571561229,796.7590614930263,808.4818588448335,888.7205400336015,949.6821322270849,1067.892723540125,1096.4224291769583,1140.1447845140572,1178.178563451896,1209.793795342565,1265.9513213447783
35.939447118589214,159.0340134475294,177.63738136756143,335.3037010527688,473.29377276361333,484.47191184000746,573.8430935597405,607.0551644150413,676.4427458168108,776.4817159313034,847.564435078205,870.2423851118582,960.8755542405468,1048.121076753584,1076.9413549012556,1105.164084608832,1135.1436019460295,1147.9395199868131,1173.6819533202026,1215.4253772978852
35.210145178718356,142.24523130843562,172.38402055926832,309.10192074376874,432.7556813731841,458.8739289706722,542.8116508357363,613.8031344359306,644.0139317150854,706.9446163582159,748.3373255678579,818.2448338451949,914.1807327045454,975.5720750612932,989.1208369496924,1046.7403640656996,1121.686619506874,1163.4469269278177,1193.2974908997437,1231.987248008075
36.53761739739184,152.65102275303545,172.10542000006424,335.73004718103846,450.2936463897147,499.85325329551756,597.4786670697783,608.3167833146092,684.9743134654333,795.6665461296534,847.4911521486003,889.382329469425,921.3607368836308,1005.7745141626419,1087.3185391957122,1100.489658473987,1139.6284186164858,1166.0932453184864,1215.9399414738166,1292.5776470634096
31.424466409102067,137.8099246869395,153.55503008057335,302.4112573185934,414.01037864233496,448.39493120887613,526.6727334768082,568.4783576615264,581.3368554089401,692.5205221621553,762.5777036565801,819.5631395044834,881.2968827474571,930.2071681210457,973.5770064255736,1025.7763819912786,1059.240283268719,1123.155241898031,1190.2271247210656,1216.23441847944
35.73685078756547,151.61558937612708,173.21607446109522,336.5363612178747,457.53064300378765,491.0141191703179,602.867092425577,647.2741519245991,681.0546234690997,814.6266031327677,825.0561473646708,845.5981328421228,926.7979907196235,1006.2996481615097,1104.2453698078623,1122.9068190379671,1168.5335752870978,1185.4630940491809,1228.5533341462358,1273.0849453080139
35.70999417351078,142.94880934858634,161.24941774610542,319.1300911258852,452.92781986277026,461.7227993274491,552.6662878515683,605.0497191550169,658.7719119629452,694.1951060798915,803.7931063072884,854.7802662891058,902.6162734638823,921.6994754815062,1003.0034507400062,1054.677566963641,1100.8588682019201,1155.1526351166253,1177.8484686085806,1241.6041036616803
34.884312160225065,140.6742813216151,168.7870427356612,304.1458165658034,434.0717940281565,469.24187611521876,543.9197109248473,627.0775644409148,671.5032235877717,751.1035117661155,769.6230091370487,862.2628626714882,870.5095299690604,1045.5161152597418,1052.8419385747336,1090.4898641624588,1138.8524215471102,1152.675209276403,1216.4465886017733,1246.313404211754
30.7897546188212,130.4448492667333,150.80334739261528,298.1522857476167,405.5389351540341,446.7858887954409,568.0228685915099,584.3630212726545,601.2533268968289,710.9146627009352,732.2897648781241,755.5345058865871,860.729808888384,963.5476369949411,1011.7763872231569,1072.8822495190018,1097.3334424449806,1145.8826965768326,1222.0097153395716,1241.0109591172402
34.79945161344251,135.62604255313656,163.35885994574284,290.1737237304198,426.2915818325465,448.3783830353029,555.7257993813912,585.2258344719628,661.8702139780529,720.0197286280587,744.3807016985947,831.581117474107,880.8111655969667,948.3750422577789,1039.905928181582,1064.0688636735076,1088.628090593981,1134.9971569074655,1231.159371754923,1296.8798563713372
32.530560161100226,140.09964103603016,155.0947338957649,316.13098623305007,408.48543992652657,434.51895791890877,525.7877882235949,621.4773060592114,627.836752448728,709.6686534260446,771.6308594901756,844.0500322102753,919.8585635209823,1011.3022455819389,1032.3823760449363,1034.4703853140522,1098.9014648665886,1127.9643608775534,1136.1343923320512,1234.1666462894623
34.59955501997731,139.52849818238792,171.16645616940522,307.3110054975971,425.30144769626366,463.93628385309717,519.4772755144993,592.822512368271,614.0978608237762,729.630237581189,797.385496831183,837.0540438995781,988.9915616503997,1063.23966346657,1088.390558337686,1117.3206930947713,1166.5154773673298,1169.4706970146233,1197.8178589740592,1226.3683927207314
33.55655121586034,141.2266609973062,162.96033811431036,313.1737148664128,445.79213669557936,483.7389436939893,560.1238312354421,600.8759587923189,672.5272324330066,760.0882903707792,812.0914467621111,864.7276893281075,937.4799134352086,1020.6864238989791,1039.8769090020357,1117.156473390586,1148.8246113137254,1161.7054031236514,1207.979364606888,1233.4869159724926
35.27717942487204,150.80145927203742,164.00141439277775,319.03751664709944,415.9262582343732,475.61931957251824,520.8870950551462,615.5129774696443,658.455193830672,744.1172351528487,806.0521162505628,818.3217376618167,887.6797697970321,995.7566757720434,1010.2344179347423,1098.2397999773507,1110.776279264099,1200.4534679688422,1206.2266752875348,1229.5936735457524
